ID_objet;Date;Heure;Longitude;Latitude;Categ;Ss_categ;Etat;Quantité
1731;28/05/2021;00:16:56;1,508846565;43,59060452;Matériaux;Feraille;Inconnu;2
1732;29/05/2021;13:23:38;1,351746511;43,55643279;Electronique;Telephonie;Bon;2
1733;30/05/2021;09:15:19;1,40140093;43,54217132;Matériaux;Bois;Bon;1
1734;31/05/2021;14:59:57;1,456331924;43,6332902;Vehicules;Pieces detaches;Réparable;4
1735;01/06/2021;19:58:59;1,40167326;43,53546373;Divers;NULL;Réparable;1
1736;02/06/2021;14:10:28;1,376889712;43,60473663;Outils;NULL;Abimé;1
1737;03/06/2021;03:03:24;1,366323571;43,59923758;Ameublement;Chaise;Inconnu;3
1738;04/06/2021;00:25:57;1,431732954;43,53144217;Electronique;Telephonie;Abimé;2
1739;05/06/2021;22:15:01;1,344794352;43,62699223;Divers;NULL;Réparable;3
1740;06/06/2021;05:43:12;1,402534683;43,62502062;Vehicules;Pieces detaches;Abimé;3
1741;07/06/2021;08:58:19;1,496451415;43,60415348;Vetement/textile;Homme;Réparable;2
1742;08/06/2021;01:10:54;1,503212653;43,59650606;Ameublement;Rangement;Bon;2
1743;09/06/2021;20:40:23;1,508747314;43,60612568;Vetement/textile;Enfant;Réparable;4
1744;10/06/2021;14:38:12;1,435435207;43,57076104;Matériaux;Feraille;Réparable;1
1745;11/06/2021;13:18:00;1,429211679;43,60156702;Vetement/textile;Enfant;Abimé;3
1746;12/06/2021;23:10:18;1,494493427;43,65678186;Matériaux;Feraille;Bon;4
1747;13/06/2021;03:06:59;1,407348613;43,53206367;Vetement/textile;Homme;Abimé;3
1748;14/06/2021;07:02:09;1,35134502;43,56683319;Ameublement;Chaise;Réparable;2
1749;15/06/2021;07:57:38;1,35466721;43,57946091;Ameublement;Literie;Inconnu;2
1750;16/06/2021;06:43:53;1,481677373;43,60734273;Vehicules;Pieces detaches;Inconnu;4
1751;17/06/2021;13:59:48;1,422251466;43,5601883;Decos;NULL;Bon;4
1752;18/06/2021;07:12:47;1,369651589;43,59125667;Vehicules;Autres;Abimé;3
1753;19/06/2021;13:04:33;1,453390793;43,55404425;Electronique;Ordinateur;Inconnu;1
1754;20/06/2021;16:08:51;1,451123558;43,57157015;Electronique;Jeux videos;Inconnu;1
1755;21/06/2021;01:42:58;1,415691653;43,53003985;Vaisselles;NULL;Inconnu;2
1756;22/06/2021;13:20:10;1,460092341;43,56550955;Vehicules;Pieces detaches;Bon;1
1757;23/06/2021;14:05:40;1,371569149;43,53437285;Decos;NULL;Bon;2
1758;24/06/2021;08:47:52;1,497652193;43,65662081;Electronique;Jeux videos;Réparable;3
1759;25/06/2021;18:46:49;1,406148933;43,61896762;Matériaux;Bois;Inconnu;1
1760;26/06/2021;05:40:30;1,471151842;43,63068635;Matériaux;Feraille;Inconnu;4
1761;27/06/2021;14:10:03;1,382830827;43,53349267;Matériaux;Verre;Bon;4
1762;28/06/2021;17:52:33;1,379448731;43,60730949;Matériaux;Verre;Bon;2
1763;29/06/2021;05:39:13;1,360506608;43,65162226;Vehicules;Pieces detaches;Abimé;1
1764;30/06/2021;13:34:53;1,380907948;43,53973121;Ameublement;Rangement;Inconnu;1
1765;01/07/2021;21:23:19;1,499439931;43,53616327;Electronique;Ordinateur;Réparable;3
1766;02/07/2021;02:09:25;1,372179938;43,62186032;Ameublement;Literie;Bon;2
1767;03/07/2021;15:29:10;1,385634375;43,54117998;Ameublement;Table;Bon;2
1768;04/07/2021;10:50:00;1,386771427;43,59287785;Matériaux;Verre;Réparable;4
1769;05/07/2021;20:25:50;1,422315487;43,65080006;Matériaux;Bois;Inconnu;4
1770;06/07/2021;11:18:19;1,405948518;43,54203527;Electronique;Jeux videos;Inconnu;4
1771;07/07/2021;19:55:51;1,454504695;43,54864944;Vetement/textile;Homme;Bon;1
1772;08/07/2021;10:30:12;1,447694657;43,6382342;Ameublement;Fauteuil;Bon;1
1773;09/07/2021;17:56:51;1,492970135;43,61747468;Matériaux;Bois;Abimé;4
1774;10/07/2021;15:08:16;1,393477847;43,56100021;Electroménager;NULL;Abimé;2
1775;11/07/2021;18:22:00;1,495874603;43,57477458;Ameublement;Fauteuil;Abimé;4
1776;12/07/2021;02:34:45;1,344967031;43,55380404;Outils;NULL;Réparable;2
1777;13/07/2021;08:40:25;1,414413559;43,55785979;Vetement/textile;Enfant;Réparable;3
1778;14/07/2021;18:51:56;1,433603493;43,57280754;Ameublement;Rangement;Inconnu;4
1779;15/07/2021;17:43:18;1,419290879;43,61232032;Vetement/textile;Enfant;Abimé;1
1780;16/07/2021;21:47:22;1,442840104;43,65701574;Matériaux;Bois;Abimé;4
1781;17/07/2021;12:08:17;1,432704384;43,62081172;Outils;NULL;Réparable;1
1782;18/07/2021;16:49:30;1,500161169;43,62148251;Matériaux;Feraille;Inconnu;2
1783;19/07/2021;06:48:25;1,42502203;43,56453536;Ameublement;Literie;Bon;1
1784;20/07/2021;16:34:06;1,488486383;43,5972182;Ameublement;Table;Bon;4
1785;21/07/2021;14:36:10;1,354849554;43,64898325;Electronique;Telephonie;Inconnu;3
1786;22/07/2021;20:58:23;1,433789187;43,60942321;Electronique;Telephonie;Réparable;4
1787;23/07/2021;01:41:20;1,488452133;43,5529625;Vehicules;Velos;Réparable;4
1788;24/07/2021;12:47:09;1,344970598;43,59738186;Ameublement;Chaise;Inconnu;3
1789;25/07/2021;21:48:09;1,40625757;43,65359526;Matériaux;Verre;Réparable;3
1790;26/07/2021;10:59:44;1,410811526;43,5911966;Ameublement;Chaise;Inconnu;1
1791;27/07/2021;06:37:10;1,501768109;43,65010456;Vehicules;Pieces detaches;Abimé;3
1792;28/07/2021;03:16:56;1,359258759;43,56054202;Vetement/textile;Enfant;Réparable;2
1793;29/07/2021;14:30:12;1,468243958;43,65400693;Matériaux;Carton;Abimé;1
1794;30/07/2021;15:15:10;1,451201814;43,56281542;Matériaux;Bois;Inconnu;3
1795;31/07/2021;10:32:36;1,4903147;43,55379209;Matériaux;Verre;Réparable;1
1796;01/08/2021;18:14:50;1,481967587;43,56868287;Matériaux;Verre;Réparable;3
1797;02/08/2021;16:21:38;1,367210457;43,55614208;Outils;NULL;Bon;3
1798;03/08/2021;23:04:19;1,352491825;43,54151142;Vehicules;Pieces detaches;Inconnu;2
1799;04/08/2021;12:23:30;1,416538548;43,62196944;Matériaux;Verre;Inconnu;4
1800;05/08/2021;17:21:02;1,387224396;43,59868787;Electroménager;NULL;Réparable;4
1801;06/08/2021;11:52:16;1,411444458;43,64671515;Vehicules;Pieces detaches;Abimé;4
1802;07/08/2021;00:36:26;1,502509989;43,58194377;Vehicules;Pieces detaches;Bon;1
1803;08/08/2021;20:34:35;1,423600199;43,61734992;Electronique;Telephonie;Réparable;3
1804;09/08/2021;21:03:26;1,365278709;43,62688894;Ameublement;Fauteuil;Réparable;3
1805;10/08/2021;01:50:15;1,49899906;43,63381573;Vehicules;Pieces detaches;Inconnu;3
1806;11/08/2021;05:58:10;1,407006837;43,56297125;Electronique;Ordinateur;Réparable;2
1807;12/08/2021;21:53:53;1,402812155;43,64151809;Ameublement;Fauteuil;Bon;2
1808;13/08/2021;23:54:15;1,439672165;43,60334171;Ameublement;Chaise;Inconnu;2
1809;14/08/2021;17:55:47;1,382084616;43,65194723;Vetement/textile;Femme;Bon;2
1810;15/08/2021;21:36:50;1,403980693;43,63850755;Vehicules;Autres;Abimé;2
1811;16/08/2021;21:20:38;1,369084459;43,59378591;Electronique;Telephonie;Réparable;1
1812;17/08/2021;04:38:50;1,413569805;43,65788568;Outils;NULL;Abimé;4
1813;18/08/2021;14:36:10;1,366853175;43,64922381;Ameublement;Table;Bon;3
1814;19/08/2021;03:33:04;1,507581557;43,61415148;Ameublement;Chaise;Inconnu;2
1815;20/08/2021;14:15:36;1,417974685;43,6182293;Ameublement;Literie;Bon;2
1816;21/08/2021;09:01:32;1,467488767;43,63670399;Electronique;Jeux videos;Réparable;3
1817;22/08/2021;11:02:49;1,373709628;43,53784771;Ameublement;Fauteuil;Réparable;2
1818;23/08/2021;09:36:25;1,471946568;43,61126664;Outils;NULL;Inconnu;4
1819;24/08/2021;15:56:46;1,461696969;43,55905946;Matériaux;Verre;Réparable;1
1820;25/08/2021;22:35:21;1,400100864;43,63934234;Divers;NULL;Réparable;2
1821;26/08/2021;11:06:11;1,503948834;43,64784173;Decos;NULL;Réparable;4
1822;27/08/2021;02:29:28;1,493216026;43,63429353;Matériaux;Bois;Inconnu;1
1823;28/08/2021;05:46:35;1,408984125;43,53008512;Ameublement;Rangement;Abimé;2
1824;29/08/2021;18:27:16;1,400163996;43,62187353;Ameublement;Chaise;Réparable;2
1825;30/08/2021;14:47:32;1,452760122;43,5505243;Vetement/textile;Femme;Bon;3
1826;31/08/2021;18:45:45;1,378754985;43,61569495;Divers;NULL;Inconnu;2
1827;01/09/2021;06:10:10;1,392231526;43,54333474;Matériaux;Bois;Abimé;1
1828;02/09/2021;00:14:28;1,451675287;43,59128402;Vetement/textile;Femme;Bon;2
1829;03/09/2021;04:50:12;1,347680821;43,63757322;Electronique;Ordinateur;Abimé;3
1830;04/09/2021;11:06:00;1,387599359;43,62355207;Matériaux;Bois;Bon;4
1831;05/09/2021;00:58:50;1,505002293;43,57547246;Divers;NULL;Abimé;4
1832;06/09/2021;18:30:13;1,499853577;43,57283158;Decos;NULL;Réparable;2
1833;07/09/2021;13:31:09;1,391115316;43,6480904;Vetement/textile;Femme;Inconnu;4
1834;08/09/2021;16:27:15;1,506866068;43,64205864;Matériaux;Bois;Réparable;4
1835;09/09/2021;12:48:34;1,427028318;43,54563157;Matériaux;Verre;Inconnu;4
1836;10/09/2021;19:50:36;1,440537065;43,56646643;Matériaux;Verre;Inconnu;1
1837;11/09/2021;17:47:20;1,401585476;43,58029826;Ameublement;Fauteuil;Inconnu;2
1838;12/09/2021;00:06:38;1,430024686;43,6028601;Matériaux;Carton;Inconnu;2
1839;13/09/2021;14:38:52;1,404426776;43,61780358;Ameublement;Fauteuil;Réparable;1
1840;14/09/2021;02:12:41;1,4681566;43,62253869;Electroménager;NULL;Bon;1
1841;15/09/2021;18:13:02;1,366960643;43,65784243;Vehicules;Pieces detaches;Réparable;4
1842;16/09/2021;02:56:34;1,446220423;43,57641787;Matériaux;Carton;Bon;4
1843;17/09/2021;08:17:40;1,502465231;43,64590826;Vehicules;Autres;Bon;3
1844;18/09/2021;10:16:43;1,385936509;43,54872615;Decos;NULL;Abimé;2
1845;19/09/2021;18:10:49;1,376219652;43,6238895;Electronique;Jeux videos;Bon;2
1846;20/09/2021;07:20:42;1,380001915;43,65590951;Outils;NULL;Inconnu;4
1847;21/09/2021;17:00:11;1,370094301;43,62703922;Ameublement;Rangement;Inconnu;1
1848;22/09/2021;23:22:01;1,346017436;43,61918215;Matériaux;Verre;Inconnu;1
1849;23/09/2021;20:05:00;1,355116748;43,58898957;Matériaux;Bois;Abimé;2
1850;24/09/2021;09:20:36;1,493113128;43,588878;Matériaux;Bois;Bon;4
1851;25/09/2021;09:04:44;1,407816675;43,61849473;Ameublement;Rangement;Inconnu;2
1852;26/09/2021;08:44:42;1,410316682;43,62404462;Electronique;Jeux videos;Réparable;4
1853;27/09/2021;06:51:10;1,491640785;43,62511967;Vetement/textile;Femme;Inconnu;1
1854;28/09/2021;15:43:46;1,4826933;43,62116848;Vetement/textile;Homme;Abimé;3
1855;29/09/2021;21:36:26;1,417828632;43,62436718;Matériaux;Verre;Réparable;4
1856;30/09/2021;00:58:15;1,488147024;43,53568809;Electronique;Ordinateur;Inconnu;3
1857;01/10/2021;05:05:54;1,403611755;43,55321285;Matériaux;Bois;Bon;4
1858;02/10/2021;10:04:35;1,389792151;43,59024713;Vehicules;Pieces detaches;Abimé;1
1859;03/10/2021;16:30:58;1,365034041;43,57259112;Vehicules;Velos;Réparable;4
1860;04/10/2021;14:23:18;1,362692372;43,6231324;Vaisselles;NULL;Réparable;4
1861;05/10/2021;08:57:20;1,417247285;43,53297709;Matériaux;Carton;Abimé;2
1862;06/10/2021;23:57:00;1,376979069;43,58074365;Matériaux;Feraille;Inconnu;2
1863;07/10/2021;13:40:42;1,365545455;43,63003276;Electronique;Jeux videos;Inconnu;4
1864;08/10/2021;17:01:26;1,466586796;43,59544683;Electronique;Telephonie;Réparable;1
1865;09/10/2021;12:07:01;1,470844139;43,57066825;Matériaux;Feraille;Bon;2
1866;10/10/2021;02:09:55;1,50937715;43,56916146;Electroménager;NULL;Abimé;2
1867;11/10/2021;12:34:56;1,486834646;43,61515381;Vehicules;Velos;Abimé;4
1868;12/10/2021;13:56:56;1,494733688;43,59772602;Vehicules;Pieces detaches;Inconnu;4
1869;13/10/2021;20:20:40;1,399430998;43,57819323;Ameublement;Table;Bon;4
1870;14/10/2021;02:29:40;1,400959708;43,53386664;Vetement/textile;Homme;Bon;3
1871;15/10/2021;03:19:38;1,343179118;43,60475921;Ameublement;Rangement;Réparable;1
1872;16/10/2021;02:35:03;1,487911365;43,65485018;Vehicules;Pieces detaches;Bon;1
1873;17/10/2021;02:55:49;1,370358297;43,64444267;Ameublement;Chaise;Bon;1
1874;18/10/2021;20:06:24;1,478002102;43,62411166;Matériaux;Verre;Réparable;3
1875;19/10/2021;06:16:28;1,490006172;43,65144633;Matériaux;Bois;Bon;2
1876;20/10/2021;03:09:38;1,48947656;43,65108453;Electronique;Telephonie;Bon;3
1877;21/10/2021;03:37:42;1,432000757;43,61854666;Ameublement;Table;Abimé;3
1878;22/10/2021;08:41:10;1,427838582;43,63305125;Divers;NULL;Bon;1
1879;23/10/2021;15:12:16;1,441856272;43,5380235;Outils;NULL;Réparable;4
1880;24/10/2021;21:45:00;1,469278353;43,63891102;Electronique;Jeux videos;Réparable;1
1881;25/10/2021;08:01:59;1,372255584;43,54916542;Vetement/textile;Homme;Abimé;3
1882;26/10/2021;15:14:03;1,45108444;43,55483322;Ameublement;Rangement;Abimé;4
1883;27/10/2021;19:04:53;1,377680307;43,53325063;Electroménager;NULL;Réparable;2
1884;28/10/2021;01:45:06;1,495765377;43,54878095;Matériaux;Carton;Abimé;3
1885;29/10/2021;20:59:46;1,362052791;43,65064016;Vetement/textile;Enfant;Inconnu;3
1886;30/10/2021;18:53:56;1,474336628;43,6167949;Vetement/textile;Enfant;Réparable;3
1887;31/10/2021;23:25:17;1,499031369;43,63892177;Outils;NULL;Inconnu;3
1888;01/11/2021;09:11:43;1,483314567;43,65639816;Matériaux;Carton;Abimé;3
1889;02/11/2021;00:18:34;1,356385491;43,65635698;Ameublement;Rangement;Réparable;3
1890;03/11/2021;08:33:33;1,499306465;43,55549208;Ameublement;Rangement;Inconnu;2
1891;04/11/2021;06:55:39;1,500966855;43,64337075;Electronique;Ordinateur;Bon;1
1892;05/11/2021;19:52:43;1,473199173;43,59638848;Ameublement;Literie;Réparable;2
1893;06/11/2021;22:33:33;1,44827851;43,61787391;Outils;NULL;Abimé;1
1894;07/11/2021;17:26:58;1,39908253;43,64384308;Vetement/textile;Enfant;Bon;1
1895;08/11/2021;13:14:15;1,484291818;43,55600697;Vetement/textile;Enfant;Bon;2
1896;09/11/2021;02:08:40;1,389289433;43,59877323;Ameublement;Fauteuil;Abimé;1
1897;10/11/2021;19:34:45;1,481060839;43,64905375;Matériaux;Verre;Inconnu;2
1898;11/11/2021;09:51:38;1,498545467;43,65165969;Vaisselles;NULL;Abimé;4
1899;12/11/2021;10:08:07;1,471110457;43,57245575;Vehicules;Pieces detaches;Réparable;1
1900;13/11/2021;00:58:29;1,381985496;43,62042052;Vaisselles;NULL;Bon;3
1901;14/11/2021;03:04:19;1,382812966;43,58048785;Decos;NULL;Abimé;2
1902;15/11/2021;15:03:51;1,423292738;43,60463591;Outils;NULL;Abimé;2
1903;16/11/2021;22:43:33;1,441767908;43,62537163;Electronique;Telephonie;Inconnu;4
1904;17/11/2021;07:54:54;1,354220118;43,6495637;Vetement/textile;Femme;Inconnu;3
1905;18/11/2021;19:27:59;1,450351007;43,55688984;Ameublement;Table;Bon;2
1906;19/11/2021;23:29:29;1,429062117;43,60890512;Vaisselles;NULL;Bon;4
1907;20/11/2021;14:17:22;1,508029174;43,54853461;Ameublement;Table;Bon;3
1908;21/11/2021;12:39:37;1,505410142;43,58219018;Vetement/textile;Enfant;Bon;1
1909;22/11/2021;18:07:51;1,456688102;43,60032784;Outils;NULL;Abimé;4
1910;23/11/2021;11:34:52;1,503305122;43,53328876;Ameublement;Rangement;Inconnu;1
1911;24/11/2021;13:33:34;1,480837512;43,6036553;Vehicules;Autres;Réparable;2
1912;25/11/2021;03:44:29;1,355210786;43,60011901;Matériaux;Verre;Inconnu;2
1913;26/11/2021;19:09:49;1,359616704;43,63952727;Decos;NULL;Bon;3
1914;27/11/2021;22:58:07;1,478118387;43,53331621;Vetement/textile;Homme;Réparable;2
1915;28/11/2021;23:27:24;1,382874203;43,60042408;Electroménager;NULL;Inconnu;1
1916;29/11/2021;05:37:03;1,498365821;43,56649933;Ameublement;Rangement;Abimé;2
1917;30/11/2021;04:07:42;1,502175573;43,60758357;Ameublement;Chaise;Réparable;4
1918;01/12/2021;14:50:41;1,453582015;43,54648708;Vetement/textile;Homme;Abimé;3
1919;02/12/2021;23:00:00;1,384891745;43,58315205;Vaisselles;NULL;Réparable;3
1920;03/12/2021;07:14:04;1,382177246;43,60478121;Vetement/textile;Enfant;Bon;1
1921;04/12/2021;01:12:32;1,360756758;43,53261126;Ameublement;Table;Réparable;1
1922;05/12/2021;02:35:37;1,462165769;43,62741539;Divers;NULL;Réparable;1
1923;06/12/2021;12:58:10;1,426091881;43,53617705;Vehicules;Velos;Abimé;2
1924;07/12/2021;08:25:44;1,406396333;43,61577412;Divers;NULL;Réparable;2
1925;08/12/2021;00:11:35;1,464582705;43,65885939;Ameublement;Fauteuil;Réparable;2
1926;09/12/2021;10:40:40;1,376484614;43,59532425;Vetement/textile;Femme;Inconnu;2
1927;10/12/2021;08:06:15;1,42097236;43,62899571;Electroménager;NULL;Bon;1
1928;11/12/2021;12:48:10;1,398317119;43,53986867;Vetement/textile;Femme;Bon;4
1929;12/12/2021;02:17:11;1,362863417;43,58424407;Vehicules;Pieces detaches;Bon;2
1930;13/12/2021;01:55:48;1,356990152;43,651385;Electronique;Telephonie;Bon;4
1931;14/12/2021;03:45:21;1,416561432;43,54698858;Ameublement;Chaise;Abimé;4
1932;15/12/2021;14:51:25;1,496689829;43,53144956;Vehicules;Pieces detaches;Réparable;3
1933;16/12/2021;09:59:21;1,359278686;43,59472896;Ameublement;Fauteuil;Inconnu;1
1934;17/12/2021;21:49:08;1,427207647;43,61255259;Vehicules;Pieces detaches;Abimé;4
1935;18/12/2021;06:02:07;1,360459542;43,55675367;Matériaux;Carton;Bon;1
1936;19/12/2021;13:03:17;1,371351563;43,54289362;Matériaux;Verre;Bon;3
1937;20/12/2021;22:21:18;1,437953462;43,65840292;Outils;NULL;Abimé;2
1938;21/12/2021;01:03:26;1,417086472;43,58158596;Matériaux;Verre;Bon;4
1939;22/12/2021;04:14:34;1,500760332;43,65078331;Ameublement;Table;Abimé;3
1940;23/12/2021;05:25:47;1,358027331;43,58989563;Ameublement;Literie;Inconnu;4
1941;24/12/2021;21:17:39;1,36059475;43,6201328;Ameublement;Literie;Bon;3
1942;25/12/2021;15:42:58;1,477224758;43,56705866;Matériaux;Bois;Bon;2
1943;26/12/2021;06:52:39;1,385370654;43,60827265;Electronique;Telephonie;Bon;1
1944;27/12/2021;03:07:49;1,358373469;43,58852404;Divers;NULL;Abimé;3
1945;28/12/2021;10:56:08;1,471293483;43,60834592;Electronique;Jeux videos;Bon;2
1946;29/12/2021;16:44:29;1,428919899;43,64637821;Vehicules;Pieces detaches;Abimé;4
1947;30/12/2021;03:14:01;1,348480087;43,59356146;Ameublement;Rangement;Réparable;4
1948;31/12/2021;19:00:49;1,467352756;43,60606956;Vehicules;Autres;Abimé;1
1949;01/01/2022;08:19:14;1,399670297;43,65785208;Decos;NULL;Abimé;4
1950;02/01/2022;13:27:54;1,344504228;43,64365913;Outils;NULL;Réparable;2
1951;03/01/2022;11:33:13;1,419596613;43,5485926;Electronique;Jeux videos;Abimé;4
1952;04/01/2022;06:57:50;1,414129571;43,63453222;Matériaux;Feraille;Réparable;2
1953;05/01/2022;03:47:36;1,482900204;43,52996524;Vetement/textile;Homme;Inconnu;2
1954;06/01/2022;23:13:54;1,461028879;43,6261524;Ameublement;Fauteuil;Inconnu;4
1955;07/01/2022;07:30:38;1,374322137;43,59002584;Matériaux;Bois;Abimé;3
1956;08/01/2022;22:47:48;1,488934427;43,58127443;Electroménager;NULL;Abimé;2
1957;09/01/2022;23:00:55;1,432555303;43,65900183;Vehicules;Autres;Abimé;4
1958;10/01/2022;18:50:33;1,410850924;43,63188379;Ameublement;Table;Bon;4
1959;11/01/2022;20:10:49;1,494613308;43,55909588;Matériaux;Carton;Inconnu;4
1960;12/01/2022;02:27:02;1,431839113;43,58091981;Electronique;Ordinateur;Réparable;3
1961;13/01/2022;18:50:00;1,39420078;43,65966113;Ameublement;Fauteuil;Inconnu;4
1962;14/01/2022;21:40:52;1,446144991;43,53145003;Ameublement;Table;Abimé;4
1963;15/01/2022;01:14:54;1,417931416;43,55000782;Vehicules;Pieces detaches;Bon;4
1964;16/01/2022;13:35:54;1,506607681;43,59638983;Matériaux;Verre;Réparable;3
1965;17/01/2022;13:06:14;1,470866354;43,65520662;Ameublement;Table;Réparable;3
1966;18/01/2022;12:32:29;1,498621887;43,5406331;Ameublement;Rangement;Inconnu;3
1967;19/01/2022;01:04:06;1,425309536;43,53739531;Electronique;Telephonie;Inconnu;2
1968;20/01/2022;08:02:53;1,508835373;43,61106325;Matériaux;Bois;Inconnu;2
1969;21/01/2022;10:48:20;1,483278161;43,54463579;Outils;NULL;Bon;3
1970;22/01/2022;06:25:23;1,460904665;43,54327992;Electroménager;NULL;Inconnu;3
1971;23/01/2022;22:53:21;1,344779364;43,63733913;Vetement/textile;Enfant;Bon;2
1972;24/01/2022;22:09:16;1,347330422;43,53211881;Ameublement;Table;Inconnu;3
1973;25/01/2022;23:19:20;1,472394654;43,54772592;Electronique;Jeux videos;Abimé;4
1974;26/01/2022;15:39:19;1,451762127;43,57506687;Outils;NULL;Bon;2
1975;27/01/2022;19:19:47;1,505540788;43,63556805;Ameublement;Rangement;Réparable;2
1976;28/01/2022;12:23:07;1,354068964;43,64123308;Outils;NULL;Inconnu;3
1977;29/01/2022;20:19:36;1,458751447;43,61577884;Vehicules;Autres;Inconnu;1
1978;30/01/2022;14:08:33;1,462162533;43,57504221;Matériaux;Bois;Inconnu;3
1979;31/01/2022;10:18:01;1,459959779;43,59782307;Ameublement;Fauteuil;Bon;3
1980;01/02/2022;11:23:39;1,471839828;43,53937898;Matériaux;Bois;Bon;4
1981;02/02/2022;16:40:15;1,375376465;43,63268735;Vetement/textile;Homme;Abimé;3
1982;03/02/2022;12:40:06;1,348758691;43,62735357;Ameublement;Rangement;Inconnu;3
1983;04/02/2022;09:28:59;1,35949302;43,55648927;Ameublement;Literie;Abimé;4
1984;05/02/2022;15:40:13;1,485333091;43,52951709;Vetement/textile;Homme;Inconnu;2
1985;06/02/2022;22:21:58;1,41311611;43,60785;Matériaux;Verre;Abimé;4
1986;07/02/2022;06:16:58;1,430872678;43,65145164;Electronique;Telephonie;Inconnu;3
1987;08/02/2022;16:24:30;1,496104835;43,64682518;Matériaux;Bois;Réparable;1
1988;09/02/2022;04:26:52;1,393680407;43,55185449;Matériaux;Carton;Bon;1
1989;10/02/2022;08:26:07;1,501190893;43,5525526;Matériaux;Bois;Inconnu;2
1990;11/02/2022;20:18:12;1,42065063;43,6147336;Ameublement;Fauteuil;Réparable;3
1991;12/02/2022;14:14:47;1,377940996;43,56278873;Vaisselles;NULL;Réparable;2
1992;13/02/2022;21:19:00;1,43611039;43,60737995;Matériaux;Verre;Réparable;2
1993;14/02/2022;07:01:38;1,402657771;43,62082304;Ameublement;Rangement;Inconnu;2
1994;15/02/2022;07:51:58;1,496228682;43,61281929;Matériaux;Feraille;Bon;4
1995;16/02/2022;00:40:17;1,388500915;43,54476059;Divers;NULL;Bon;1
1996;17/02/2022;14:33:14;1,350401469;43,6021791;Matériaux;Bois;Bon;4
1997;18/02/2022;22:33:48;1,437228642;43,64939836;Electronique;Jeux videos;Réparable;1
1998;19/02/2022;04:48:42;1,406792106;43,52948959;Electronique;Jeux videos;Réparable;1
1999;20/02/2022;23:32:26;1,446496503;43,57815539;Divers;NULL;Bon;2
2000;21/02/2022;09:05:51;1,373262912;43,62993061;Vehicules;Pieces detaches;Bon;2
2001;22/02/2022;08:38:12;1,462859602;43,6450942;Vetement/textile;Enfant;Inconnu;4
2002;23/02/2022;00:37:14;1,4679493;43,57239236;Ameublement;Literie;Abimé;3
2003;24/02/2022;19:51:02;1,490365576;43,54248701;Matériaux;Bois;Inconnu;3
2004;25/02/2022;22:30:20;1,490286058;43,63752149;Electroménager;NULL;Inconnu;2
2005;26/02/2022;02:47:20;1,476345471;43,63210552;Ameublement;Table;Inconnu;2
2006;27/02/2022;16:42:07;1,43534502;43,56019797;Decos;NULL;Abimé;2
2007;28/02/2022;17:20:56;1,46985875;43,54430826;Ameublement;Fauteuil;Abimé;3
2008;01/03/2022;01:25:44;1,363617952;43,62250229;Matériaux;Feraille;Inconnu;4
2009;02/03/2022;19:09:50;1,493826007;43,55946489;Matériaux;Verre;Abimé;1
2010;03/03/2022;02:32:35;1,454019494;43,60269838;Ameublement;Table;Bon;1
2011;04/03/2022;15:47:09;1,408405099;43,54769514;Matériaux;Verre;Abimé;1
2012;05/03/2022;18:48:05;1,450098541;43,65967063;Electronique;Ordinateur;Inconnu;1
2013;06/03/2022;15:35:20;1,385226351;43,53067739;Vetement/textile;Femme;Inconnu;4
2014;07/03/2022;10:54:02;1,392145021;43,64835844;Vehicules;Pieces detaches;Abimé;2
2015;08/03/2022;23:56:34;1,489451641;43,5827563;Vehicules;Autres;Réparable;1
2016;09/03/2022;19:20:03;1,50661846;43,53193944;Vetement/textile;Enfant;Abimé;4
2017;10/03/2022;08:09:05;1,445176787;43,63582075;Ameublement;Rangement;Abimé;1
2018;11/03/2022;14:15:19;1,410829409;43,62773072;Decos;NULL;Bon;2
2019;12/03/2022;07:32:11;1,490423616;43,55626856;Decos;NULL;Réparable;3
2020;13/03/2022;22:17:48;1,351632762;43,57953758;Vehicules;Velos;Inconnu;3
2021;14/03/2022;00:23:51;1,377094768;43,66010105;Divers;NULL;Réparable;4
2022;15/03/2022;11:45:34;1,488300079;43,62292779;Ameublement;Literie;Abimé;2
2023;16/03/2022;01:00:12;1,502331654;43,57889119;Vetement/textile;Homme;Réparable;3
2024;17/03/2022;20:55:40;1,39640717;43,63801257;Electronique;Ordinateur;Abimé;4
2025;18/03/2022;00:24:09;1,376365519;43,65317301;Ameublement;Table;Abimé;4
2026;19/03/2022;14:46:22;1,383727743;43,65255755;Ameublement;Fauteuil;Inconnu;1
2027;20/03/2022;15:06:42;1,398022129;43,61042936;Ameublement;Fauteuil;Abimé;4
2028;21/03/2022;17:49:21;1,398178116;43,62575276;Ameublement;Table;Abimé;4
2029;22/03/2022;04:56:54;1,379364564;43,55652125;Vehicules;Velos;Bon;2
2030;23/03/2022;16:18:07;1,363448529;43,61534254;Vaisselles;NULL;Abimé;3
2031;24/03/2022;03:44:59;1,403272702;43,65247126;Vaisselles;NULL;Réparable;1
2032;25/03/2022;07:40:42;1,504013089;43,61963912;Vehicules;Velos;Abimé;2
2033;26/03/2022;17:16:48;1,464536586;43,61572153;Matériaux;Carton;Inconnu;2
2034;27/03/2022;03:12:06;1,355527175;43,57040393;Ameublement;Table;Inconnu;3
2035;28/03/2022;16:02:26;1,489438059;43,61354234;Ameublement;Literie;Réparable;1
